visita_id,client_id,variation,primer_paso,ultimo_paso,confirm,duracion_total_seg,duracion_total_min,tasa_error_visita,edad,genero,años_cliente_vg,num_cuentas,saldo_total
902593055_7451493312_397340,3013739,Test,start,confirm,1,201.0,3.35,0.0,60,F,27,2,32134.28
902670826_47875175997_231260,2128160,Control,start,step_2,0,190.0,3.17,0.0,61,M,15,3,55596.73
902676514_94005353882_473726,5271807,Test,start,start,0,157.0,2.62,0.3333333333333333,61,M,15,2,44482.61
902687150_26624331368_321544,222726,Control,start,confirm,1,531.0,8.85,0.0,42,F,14,2,74681.85
902689080_81451137016_39103,5986786,Control,start,start,0,0.0,0.0,0.0,22,F,6,3,32507.7
902696733_10382491235_53688,6176788,Control,start,confirm,1,123.0,2.05,0.0,58,M,5,3,333968.81
902721754_83331524775_583596,7458629,Control,start,confirm,1,248.0,4.13,0.0,46,F,8,2,129018.59
902727798_47100575804_622415,3175813,Test,start,confirm,1,216.0,3.6,0.0,52,F,13,2,78171.91
902730686_54099213593_895696,5920529,Test,start,start,0,0.0,0.0,0.0,56,M,10,2,55333.7
902764028_23976116070_763398,7710488,Test,start,start,0,0.0,0.0,0.0,27,M,13,2,29361.48
902779473_85684474118_832236,3739117,Control,start,step_1,0,83.0,1.38,0.0,80,M,17,3,1114472.25
902847630_8198462073_729387,1857094,Control,start,start,0,0.0,0.0,0.0,62,M,21,2,73705.22
902879571_39024634111_544715,8408200,Control,start,confirm,1,127.0,2.12,0.0,28,M,8,2,34176.18
902917521_96911535948_651708,4272860,Control,start,start,0,0.0,0.0,0.0,54,F,5,3,155703.49
902918321_26639028796_947544,6913812,Control,start,confirm,1,759.0,12.65,0.0,60,M,16,2,155444.15999999997
902961636_8013812354_408846,2353193,Control,start,confirm,1,270.0,4.5,0.0,60,M,21,3,193374.11
902971662_43739235686_759025,9013993,Control,start,start,0,0.0,0.0,0.0,54,M,11,3,163988.58000000002
902976086_62909902094_710251,7429481,Control,start,confirm,1,285.0,4.75,0.0,70,M,10,2,261083.91
90297680_25144285489_656454,1682436,Control,start,confirm,1,325.0,5.42,0.0,66,M,4,3,37626.37
902994188_10385592748_549507,397150,Test,start,start,0,258.0,4.3,0.5,53,F,22,2,148450.99
902994687_19394835285_564653,6397827,Control,start,confirm,1,639.0,10.65,0.0,52,M,12,2,59771.78
903008933_96887859858_833939,3815246,Test,start,step_1,0,373.0,6.22,0.3333333333333333,50,F,5,2,27305.91
903012931_9018478302_126145,9465015,Test,start,confirm,1,61.0,1.02,0.0,24,F,21,2,26856.63
903028226_85237398123_886402,1900562,Test,start,start,0,52.0,0.87,0.5,40,F,15,2,39840.54
903039948_93867775486_799561,8004609,Test,start,confirm,1,293.0,4.88,0.0,40,F,21,2,38574.85
903095475_79690947664_143454,8797780,Control,start,step_3,0,347.0,5.78,0.0,45,M,21,2,61628.91
903099112_93243160852_886133,3983280,Control,start,start,0,360.0,6.0,0.0,43,F,19,3,477030.72
903101391_94658766258_960414,6568950,Control,start,step_1,0,47.0,0.78,0.0,56,F,26,2,44610.72
903129608_21071278718_200444,7602333,Control,start,step_3,0,246.0,4.1,0.0,40,M,18,3,248515.93
903132046_8491794137_851276,1594979,Control,start,start,0,0.0,0.0,0.0,30,M,13,2,38941.75
903139828_68499148508_598523,7544394,Test,start,step_3,0,658.0,10.97,0.36363636363636365,68,F,26,2,290954.25
903150148_19051467053_768363,2667499,Test,start,step_1,0,7.0,0.12,0.0,50,F,19,2,129455.77
903167945_49628289114_798153,5355401,Control,start,confirm,1,130.0,2.17,0.0,24,M,23,2,31810.85
903172510_21545366691_458548,1557014,Control,start,confirm,1,657.0,10.95,0.0,63,M,18,2,120254.29
903180690_59297659437_271650,869883,Test,start,start,0,60.0,1.0,0.3333333333333333,48,M,13,2,451620.46
903229099_98457699787_485473,4513721,Test,start,confirm,1,175.0,2.92,0.0,44,F,8,2,79112.48999999999
903237826_71612153298_850660,2506177,Control,start,step_1,0,6.0,0.1,0.0,37,F,15,2,91379.2
903281229_17799494339_820746,1186556,Test,start,step_1,0,28.0,0.47,0.0,46,F,14,2,27557.91
903299880_2279628261_708233,8446580,Control,start,start,0,6.0,0.1,0.0,66,M,15,2,66222.0
903327519_59888098284_198961,2952942,Test,start,confirm,1,137.0,2.28,0.0,68,M,37,2,284518.87
903360224_51804994772_887965,4442392,Control,start,confirm,1,331.0,5.52,0.0,40,M,13,3,552983.5
903362216_16060569721_320670,3739117,Control,start,step_1,0,106.0,1.77,0.0,80,M,17,3,1114472.25
903402975_68664544343_630978,3996280,Control,start,step_3,0,171.0,2.85,0.0,62,F,14,2,144037.22
903407202_27789095747_426371,4343302,Test,start,confirm,1,319.0,5.32,0.0,64,F,35,2,241787.18
903438085_16111018922_100273,2907218,Control,start,confirm,1,218.0,3.63,0.0,36,M,16,2,59192.62
903444148_43835368890_737194,2026626,Test,start,start,0,2509.0,41.82,0.4,50,M,5,2,86595.75
9035205_99723837170_28208,6646605,Control,start,step_2,0,22.0,0.37,0.0,28,M,15,3,105514.66
903547818_11408552934_459076,4473146,Test,start,start,0,0.0,0.0,0.0,39,M,16,3,85627.9
903555585_56614377709_141603,4052800,Control,start,start,0,99.0,1.65,0.3333333333333333,54,F,21,2,75693.64
903586206_17030566661_389414,7043670,Test,start,confirm,1,66.0,1.1,0.0,22,F,28,3,69571.1
903628236_74156480259_920812,6878999,Test,start,start,0,139.0,2.32,0.5,52,F,24,3,40950.74
903644159_86550905805_777426,8706042,Test,start,confirm,1,38.0,0.63,0.0,54,M,12,2,52262.42
903704311_5861289818_721180,4431295,Test,start,start,0,824.0,13.73,0.0,62,F,16,2,82023.22
903712868_99997060598_614980,1345390,Test,start,start,0,336.0,5.6,0.3333333333333333,58,M,6,2,47923.4
90371762_8511278945_175259,7565293,Control,start,start,0,28.0,0.47,0.0,31,F,13,2,94517.35
903728379_95734308570_651715,2608015,Test,start,confirm,1,289.0,4.82,0.0,56,M,15,2,525700.15
903750677_639562093_501776,787475,Test,start,confirm,1,452.0,7.53,0.1111111111111111,54,F,20,2,113479.5
903802013_12466867878_64344,1432936,Control,start,confirm,1,1093.0,18.22,0.0,61,M,25,2,287213.31
903817398_70518874291_837164,6802160,Control,start,confirm,1,210.0,3.5,0.0,60,M,9,2,95722.75
90382245_78337189778_505015,9327463,Test,start,start,0,1476.0,24.6,0.5,35,F,12,2,124086.57
903829582_49164050832_763840,2880714,Control,start,step_1,0,171.0,2.85,0.3333333333333333,62,M,5,2,255261.98
903894100_61434950104_254213,6882657,Test,start,step_1,0,14.0,0.23,0.0,66,F,22,2,920566.46
903904644_49601904382_687933,8090131,Control,start,start,0,237.0,3.95,0.5,82,M,21,3,2752241.8
903910809_60537152069_706330,6650440,Test,start,confirm,1,627.0,10.45,0.0,52,M,21,3,81010.37
903920463_2898653276_288635,2565627,Test,start,step_1,0,836.0,13.93,0.2,59,M,8,2,971878.6
903925035_25638657006_584566,9762794,Test,start,confirm,1,161.0,2.68,0.0,44,F,15,3,102787.74
903948326_1978354608_315550,2328321,Control,start,start,0,30.0,0.5,0.0,53,F,29,4,198482.54
904026380_6612354183_708891,6935374,Control,start,confirm,1,421.0,7.02,0.0,54,F,28,2,43840.09
904032471_12827452116_287714,1970830,Control,start,start,0,0.0,0.0,0.0,42,F,4,2,45196.03
904052444_9657641498_490939,388395,Test,start,confirm,1,258.0,4.3,0.0,62,M,14,2,64938.51
904087713_12578824913_798801,7758423,Control,start,start,0,0.0,0.0,0.0,66,M,9,3,521946.65
904125967_60630081711_869745,3767197,Control,start,step_1,0,14.0,0.23,0.0,60,M,23,3,77517.98
904134020_86437503688_85341,2555803,Control,start,step_1,0,10.0,0.17,0.0,44,M,14,2,47753.17
904160524_8017074256_415282,2122736,Control,start,confirm,1,617.0,10.28,0.0,52,F,10,2,34972.71
904202611_45236137668_627325,5677735,Control,start,confirm,1,131.0,2.18,0.0,62,F,26,2,55255.75
904202903_75277898723_832158,5540761,Control,start,confirm,1,104.0,1.73,0.0,45,M,17,2,38801.48
904204314_59046389192_462231,7255317,Test,start,step_3,0,171.0,2.85,0.0,66,F,12,2,105236.23
904253164_19494132775_560911,9272592,Control,start,step_3,0,224.0,3.73,0.0,29,M,12,2,25834.45
904278605_66422091525_823596,2436105,Test,start,start,0,0.0,0.0,0.0,76,M,10,2,425981.26
90429368_91702314401_35161,7623828,Control,start,step_1,0,1000.0,16.67,0.4444444444444444,75,M,12,2,38375.91
904303872_51414032842_528255,4299021,Test,start,confirm,1,124.0,2.07,0.0,66,M,36,5,103954.39
904307824_52638272087_350560,3529432,Test,start,start,0,0.0,0.0,0.0,25,F,25,3,88194.61
904361913_41277577173_762987,9370325,Control,start,confirm,1,547.0,9.12,0.14285714285714285,80,M,22,5,708964.56
904382765_71007200099_235703,3781628,Control,start,start,0,0.0,0.0,0.0,54,F,17,2,486276.56
904394025_44401205240_843942,9169700,Test,start,step_3,0,466.0,7.77,0.0,65,M,19,2,28305.78
904473015_44164377296_778325,5296568,Test,start,step_1,0,11.0,0.18,0.0,42,F,14,2,63990.32
904474805_88182537796_379156,5755687,Test,start,confirm,1,207.0,3.45,0.0,72,M,14,2,107751.01
904479933_67259938576_708136,1107288,Test,start,confirm,1,161.0,2.68,0.0,56,M,20,2,24002.12
904543278_98392732887_850979,3290362,Test,start,start,0,59.0,0.98,0.5,38,F,16,2,82961.91
904553547_80499559142_93645,2547675,Test,start,step_1,0,301.0,5.02,0.2,40,F,11,2,45268.64
904584970_67550810369_211129,1630981,Test,start,confirm,1,1812.0,30.2,0.3076923076923077,40,F,10,2,101017.06
904596113_96396800407_55092,2678474,Test,start,start,0,812.0,13.53,0.2,67,F,15,2,36104.06
904615212_19721678839_309135,9978138,Control,start,start,0,0.0,0.0,0.0,60,M,15,2,26547.02
904616326_58160733757_883321,3433836,Test,start,confirm,1,255.0,4.25,0.0,52,F,23,2,38140.4
90462929_95706365191_305172,9349677,Control,start,confirm,1,301.0,5.02,0.14285714285714285,40,M,33,2,111959.53
904656521_93864083282_380408,3536121,Test,start,step_1,0,6.0,0.1,0.0,58,F,14,2,588034.03
904714713_61434682486_371931,326512,Test,start,step_3,0,367.0,6.12,0.3333333333333333,72,M,23,2,341825.42
904726082_32954575116_864876,3680273,Test,start,start,0,275.0,4.58,0.25,44,F,17,2,85931.73
90480430_11543505477_87766,7910385,Control,start,confirm,1,232.0,3.87,0.0,56,M,15,2,195792.58
904833747_4664559460_399671,4166100,Control,start,confirm,1,193.0,3.22,0.0,70,F,23,3,60955.68
904840093_62519996764_610852,8131438,Test,start,confirm,1,673.0,11.22,0.25,54,F,23,2,41812.02
904850510_15299728542_951459,9341296,Test,start,step_2,0,71.0,1.18,0.0,28,M,9,3,62096.9
904905733_36842005059_607369,5255030,Test,start,confirm,1,311.0,5.18,0.0,52,F,6,4,701200.8200000001
904940300_1259089206_674633,2578361,Control,start,confirm,1,119.0,1.98,0.0,42,M,16,3,173196.62
904982071_93702847893_156322,9802061,Test,start,start,0,28.0,0.47,0.3333333333333333,44,M,21,2,52985.26
904988803_98654912735_710737,2846287,Test,start,confirm,1,147.0,2.45,0.0,59,M,12,2,199066.89
904992998_16274572863_315430,4071184,Control,start,start,0,0.0,0.0,0.0,45,F,13,2,69396.76999999999
904997286_56841881859_27769,4714892,Control,start,start,0,0.0,0.0,0.0,59,M,21,2,29555.19
905030080_67057596790_825421,599602,Control,start,step_1,0,71.0,1.18,0.3333333333333333,68,F,9,2,108981.46
905057327_95329578462_727931,1313545,Test,start,step_3,0,143.0,2.38,0.16666666666666666,72,M,19,2,682495.26
905085860_96525148822_264251,2033798,Control,start,step_1,0,14.0,0.23,0.0,74,M,14,2,392412.77
905094495_61697710091_853713,171492,Test,start,confirm,1,224.0,3.73,0.0,74,M,15,2,180002.58000000002
905095893_22669659715_880668,5833025,Control,start,start,0,49.0,0.82,0.5,50,M,9,2,519202.09
905095944_38155776578_42194,9922747,Control,start,confirm,1,279.0,4.65,0.0,32,M,15,2,27607.51
905111233_20336945009_311729,6269285,Control,start,confirm,1,184.0,3.07,0.0,44,F,16,2,339483.89
90514625_37543602379_286902,826235,Control,start,step_2,0,28.0,0.47,0.0,34,M,12,2,90530.95
90514670_14969510301_130460,5891909,Test,start,step_3,0,777.0,12.95,0.2222222222222222,77,F,18,2,56049.45
905182195_21929664576_276263,9273012,Control,start,confirm,1,544.0,9.07,0.0,70,M,8,2,137012.3
905192666_48440576176_142285,5247686,Control,start,start,0,0.0,0.0,0.0,54,F,10,2,78515.81
905205053_84405852936_790552,9568097,Test,start,confirm,1,149.0,2.48,0.0,30,M,9,3,99445.86
905207899_37456502415_923614,323753,Test,start,start,0,138.0,2.3,0.0,56,M,14,2,167095.09000000003
905211564_97385555995_357328,2522435,Test,start,confirm,1,209.0,3.48,0.0,46,F,6,3,152318.9
905216722_99080206729_939945,7225653,Control,start,confirm,1,279.0,4.65,0.0,75,F,24,4,63932.15
905217973_18694507586_621688,3833308,Test,start,confirm,1,218.0,3.63,0.0,72,M,5,2,745984.5800000001
905239030_76173480845_727101,7209588,Test,start,confirm,1,348.0,5.8,0.0,22,M,10,3,33834.619999999995
905259332_76754448842_992568,9222139,Test,start,confirm,1,137.0,2.28,0.0,60,M,8,2,79992.35
905269660_64760904457_482083,674634,Control,start,start,0,77.0,1.28,0.0,35,F,10,2,85917.23
905316410_79164801711_41456,9690558,Test,start,confirm,1,188.0,3.13,0.0,34,M,15,3,45821.1
905374968_73322579958_89672,8421297,Test,start,confirm,1,2015.0,33.58,0.0,38,M,9,2,36158.78
905380966_74515307174_229108,9601679,Test,start,confirm,1,348.0,5.8,0.16666666666666666,36,F,13,2,59566.07
905390145_34043554376_557769,3859765,Test,start,confirm,1,185.0,3.08,0.0,78,M,16,2,255754.51
905394359_53107621764_635557,6461412,Control,start,start,0,40.0,0.67,0.0,61,M,15,2,69288.26
905413398_51287583689_926859,9884409,Control,start,start,0,118.0,1.97,0.3333333333333333,39,F,15,2,82143.26
905447491_64397524530_602763,4071184,Control,start,step_3,0,269.0,4.48,0.0,45,F,13,2,69396.76999999999
905450439_7114959650_692321,7017800,Control,start,step_3,0,123.0,2.05,0.0,38,M,12,2,31644.96
905479525_33509983251_914955,8516896,Control,start,confirm,1,333.0,5.55,0.0,46,M,11,2,29649.9
905528189_65402389092_883264,1839549,Test,start,confirm,1,149.0,2.48,0.0,64,M,30,4,554106.26
905551629_80965617111_97356,2254754,Control,start,confirm,1,226.0,3.77,0.0,31,M,12,2,30599.31
905564991_6296932038_159499,8860992,Control,start,step_1,0,11.0,0.18,0.0,64,F,10,2,30693.0
905620628_98365372022_708330,2257145,Test,start,step_3,0,364.0,6.07,0.0,30,F,22,2,24689.29
90563333_27517747621_305400,8987138,Test,start,step_1,0,36.0,0.6,0.0,55,F,26,2,31560.96
905642819_54946576036_965058,1065324,Control,start,step_3,0,351.0,5.85,0.2,66,F,4,2,503197.98
905669608_93247645151_995523,5212280,Test,start,step_2,0,90.0,1.5,0.0,32,F,14,2,180257.73
905692651_70234313580_479913,3016851,Control,start,confirm,1,208.0,3.47,0.0,46,F,14,2,56393.67
905708152_88075674752_889535,7871843,Control,start,start,0,203.0,3.38,0.0,64,M,12,2,25777.18
905740293_9881359920_715748,2125802,Control,start,confirm,1,333.0,5.55,0.0,66,F,21,2,34475.899999999994
905765856_19998238665_449504,189299,Control,start,confirm,1,522.0,8.7,0.0,60,F,27,2,77462.04000000001
905765921_33011018801_918878,6553545,Test,start,confirm,1,287.0,4.78,0.0,56,M,25,4,940328.17
905783634_51960729669_442385,907562,Test,start,confirm,1,116.0,1.93,0.0,62,M,15,2,293787.11
905820549_14590253520_978572,7133357,Test,start,start,0,0.0,0.0,0.0,20,F,5,2,25018.87
905833659_50173123785_537161,6264472,Test,start,start,0,78.0,1.3,0.0,36,M,11,2,193312.06
905875308_98428100787_255062,716144,Test,start,confirm,1,159.0,2.65,0.0,68,M,10,2,185246.6
905883452_6204756886_467628,8555514,Test,start,confirm,1,264.0,4.4,0.0,28,F,8,2,65015.79
905886069_14612363740_294012,4753533,Control,start,confirm,1,149.0,2.48,0.0,44,M,16,2,38133.81
905920361_84144159756_98404,8274026,Test,start,confirm,1,372.0,6.2,0.0,32,M,9,2,69037.61
905936176_17123868576_570826,5294087,Control,start,confirm,1,724.0,12.07,0.16666666666666666,44,F,15,2,283490.15
905938454_54212455966_828546,4510805,Test,start,start,0,340.0,5.67,0.5,63,F,25,2,37918.78
905959218_37756650860_795963,7398565,Control,start,start,0,157.0,2.62,0.3333333333333333,46,M,13,2,40956.66
905965030_47957374936_991214,2063057,Control,start,step_2,0,44.0,0.73,0.0,41,F,16,2,53030.25
90599813_55402893623_364775,933538,Control,start,confirm,1,362.0,6.03,0.14285714285714285,50,F,17,4,76012.79999999999
905_18574799724_126950,3385968,Control,start,confirm,1,271.0,4.52,0.0,45,M,12,2,86211.76
906001793_12713863296_657823,7930438,Test,start,confirm,1,480.0,8.0,0.0,64,M,14,2,142667.84
906019361_25000040556_193405,3709112,Control,start,confirm,1,238.0,3.97,0.0,60,F,25,3,358551.61
906027601_13801495874_122575,1598934,Test,start,start,0,0.0,0.0,0.0,40,M,10,2,306086.34
906064542_17212282124_914753,6260467,Control,start,confirm,1,393.0,6.55,0.0,50,M,6,3,265157.47
906069830_82961698832_721103,5199268,Control,start,confirm,1,231.0,3.85,0.0,54,F,16,2,412967.44
906074754_36405466637_26057,7299097,Test,start,start,0,285.0,4.75,0.5,57,M,19,2,147129.49
906078608_27320423416_474565,3023902,Test,start,confirm,1,393.0,6.55,0.0,38,F,13,2,40003.67
906088481_92983994763_847587,2880714,Control,start,confirm,1,111.0,1.85,0.0,62,M,5,2,255261.98
906189413_35447116374_698275,5948434,Control,start,confirm,1,1184.0,19.73,0.14285714285714285,60,M,19,2,96896.31
906197689_159459729_466311,7208557,Test,start,confirm,1,278.0,4.63,0.0,53,M,18,2,90009.18
906205924_27043613385_617214,7273374,Test,start,step_1,0,4.0,0.07,0.0,30,F,12,2,41469.52
906220911_30084360991_569698,6383826,Control,start,step_1,0,79.0,1.32,0.2,52,F,9,2,92086.73
906227648_91526477034_541491,7214869,Control,start,start,0,519.0,8.65,0.3333333333333333,37,M,13,2,32247.47
906264143_71493992467_869987,2113091,Control,start,confirm,1,258.0,4.3,0.0,62,F,11,2,40494.78
906273557_1076718063_25599,8711093,Control,start,confirm,1,954.0,15.9,0.0,64,M,14,2,101797.89
906314228_11623716063_638364,9779014,Control,start,confirm,1,210.0,3.5,0.0,52,F,24,3,207087.35
906318563_79023580242_3412,1565846,Control,start,start,0,533.0,8.88,0.0,51,M,15,2,171119.86
906322560_82456814537_658498,8711631,Test,start,start,0,151.0,2.52,0.0,29,M,10,2,27048.49
906390030_39179262500_972267,651975,Test,start,start,0,0.0,0.0,0.0,58,F,16,2,357080.6
906410128_43337083823_596149,9793339,Test,start,start,0,43.0,0.72,0.3333333333333333,32,F,13,2,31286.97
906421127_81674164480_335527,8933045,Test,start,confirm,1,468.0,7.8,0.0,74,M,20,2,165270.91999999998
906425527_20507381903_43764,2933864,Control,start,step_1,0,279.0,4.65,0.3333333333333333,51,M,16,2,118360.38
90643731_85365473539_650909,2301328,Test,start,start,0,237.0,3.95,0.3333333333333333,41,F,15,3,97821.28
906462602_58904346369_302554,13735,Test,start,confirm,1,201.0,3.35,0.0,28,M,11,2,119530.99
906516366_78777129371_650846,6474909,Control,start,step_1,0,190.0,3.17,0.16666666666666666,26,M,5,3,42481.55
906518778_42179377158_885573,4644231,Test,start,step_1,0,4233.0,70.55,0.25,56,F,29,3,189039.37
906631211_58500766159_379721,181254,Test,start,confirm,1,140.0,2.33,0.0,56,M,7,4,318329.98
906672233_89566798866_809528,256199,Control,start,step_3,0,148.0,2.47,0.0,56,F,13,3,719371.26
906672515_30184336951_480227,8867394,Test,start,step_1,0,17.0,0.28,0.0,59,M,17,2,23801.15
906674212_81661878538_701307,1571787,Control,start,start,0,40.0,0.67,0.0,51,F,13,4,116014.72
906691647_31683576467_87964,6698031,Test,start,confirm,1,196.0,3.27,0.0,30,M,9,3,93389.34
906692724_47851206242_252466,157209,Test,start,confirm,1,279.0,4.65,0.25,64,M,4,2,146564.77000000002
906699506_3449230540_838786,6252754,Control,start,step_3,0,134.0,2.23,0.0,51,F,11,2,177096.02000000002
906720531_69018204559_565745,4227946,Test,start,step_2,0,10.0,0.17,0.0,54,M,18,4,269232.33
906731791_1048500661_805061,6545883,Test,start,confirm,1,153.0,2.55,0.0,58,M,24,4,1073891.27
906761800_97338127177_600889,7613190,Test,start,confirm,1,162.0,2.7,0.0,60,F,15,2,124928.2
906764553_2948859624_412459,4968581,Test,start,step_2,0,151.0,2.52,0.0,32,F,5,2,45280.87
906882099_24742435231_813761,3011342,Control,start,start,0,0.0,0.0,0.0,58,F,18,2,42347.64
906928885_73352156618_120818,66169,Control,start,confirm,1,90.0,1.5,0.0,46,M,14,2,36003.61
906943074_65812870793_806717,3798336,Control,start,confirm,1,151.0,2.52,0.0,52,F,23,2,119488.22
906988611_50509399232_24603,9172762,Test,start,confirm,1,454.0,7.57,0.0,50,F,9,2,96997.17
907045883_20983433958_119894,2403780,Test,start,step_3,0,178.0,2.97,0.0,67,F,9,2,49363.48
907071771_41369850560_993745,9494036,Control,start,confirm,1,178.0,2.97,0.0,34,M,12,2,53119.2
907105908_18502138648_514221,2734031,Test,start,confirm,1,222.0,3.7,0.16666666666666666,34,M,22,2,125228.71
907106198_31602617735_15558,5564728,Control,start,start,0,533.0,8.88,0.375,71,M,21,2,50105.07
907145862_21996265576_544063,256199,Control,start,start,0,213.0,3.55,0.0,56,F,13,3,719371.26
907147383_67817808237_691251,8939988,Control,start,step_1,0,8.0,0.13,0.0,62,M,14,3,352394.82
907230881_79821871167_249154,7603863,Test,start,step_2,0,60.0,1.0,0.0,65,M,12,2,39163.28
907235676_43549931424_873897,6674813,Test,start,step_1,0,266.0,4.43,0.2857142857142857,93,F,14,2,702058.14
90724028_53100082327_304950,4502765,Control,start,step_1,0,101.0,1.68,0.0,44,M,13,2,28228.34
907251395_46348043164_507032,7642333,Control,start,confirm,1,233.0,3.88,0.0,55,F,12,2,53780.34
907291068_71096391240_670704,9329699,Test,start,confirm,1,354.0,5.9,0.0,58,F,13,2,33842.009999999995
907306443_5406081697_834093,8968939,Control,start,start,0,1270.0,21.17,0.16666666666666666,48,F,15,2,102014.03
907328877_25815110480_401170,8161095,Control,start,confirm,1,290.0,4.83,0.0,42,M,5,2,38482.32
907330369_91310080416_881296,9935772,Control,start,step_3,0,544.0,9.07,0.2857142857142857,64,F,12,2,72493.53
90736302_99667832863_669419,6525007,Test,start,confirm,1,256.0,4.27,0.0,50,M,13,3,106533.24
907365491_65412908125_832150,1061161,Control,start,step_1,0,13.0,0.22,0.0,77,F,15,2,32711.71
907369485_49248588309_453309,8630577,Test,start,start,0,78.0,1.3,0.0,67,M,14,2,123176.24
907376891_30200708364_461684,6654261,Control,start,step_1,0,4.0,0.07,0.0,30,F,12,3,122311.19
907389016_73587863261_493216,4023916,Control,start,start,0,358.0,5.97,0.5,44,M,23,2,65231.59
907394620_44469302175_48401,9368027,Control,start,confirm,1,624.0,10.4,0.0,74,M,20,3,286748.68
907410344_95873356194_4103,349379,Control,start,confirm,1,151.0,2.52,0.0,28,M,15,2,44370.0
907426934_85021341412_159221,3589009,Control,start,start,0,689.0,11.48,0.0,46,M,8,2,129111.0
907442156_55097480205_694093,7069115,Control,start,confirm,1,344.0,5.73,0.0,70,F,12,2,28270.34
